Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
K.Pitts u18.5 Longest Reception,PropBetGuy,Atlanta Falcons,k.pitts,Philadelphia Eagles,0.0,1.0,1,1.0,1,1.0,1,69,7,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-114,1.14,2.14,0.9999999999999998
B.Robinson o13.5 Rush Att,ThePropfessor_,Atlanta Falcons,b.robinson,Philadelphia Eagles,0.0,1.0,1,1.0,1,1.0,1,71,6,68,2,Rain,Lincoln Financial Field,outdoors,grass,-110,1.1,2.1,1.0
J.Hurts u41.5 rushing yards,Rotowire Prizepicks,Philadelphia Eagles,j.hurts,Atlanta Falcons,1.0,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,100,1.5,3.0,1.5
K.Cousins o0.5 Int,KyleJustBets,Atlanta Falcons,k.cousins,Philadelphia Eagles,0.0,1.0,1,1.0,1,1.0,1,71,8,73,1,Overcast,Lincoln Financial Field,outdoors,grass,-145,1.0,1.6896551724137931,0.6896551724137931
D.Mooney u39.5 receiving yards,Rotowire Prizepicks,Atlanta Falcons,d.mooney,Philadelphia Eagles,0.0,1.0,1,1.0,1,1.0,1,69,7,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,100,1.5,3.0,1.5
D.Goedert u43.5 Rec Yds,GDAWG5000,Philadelphia Eagles,d.goedert,Atlanta Falcons,1.0,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-110,0.55,1.05,0.5
D.Goedert u43.5 Rec Yds,The_Oddsmaker,Philadelphia Eagles,d.goedert,Atlanta Falcons,1.0,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-110,1.1,2.1,1.0
D.Goedert u45.5 Rec Yds,cowhitchurch,Philadelphia Eagles,d.goedert,Atlanta Falcons,1.0,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-115,1.15,2.1499999999999995,0.9999999999999996
D.Goedert u43.5 Rec Yds,GreenDotDaily,Philadelphia Eagles,d.goedert,Atlanta Falcons,1.0,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-110,1.0,1.9090909090909087,0.9090909090909092
D.Mooney u36.5 Rec Yds,GreenDotDaily,Atlanta Falcons,d.mooney,Philadelphia Eagles,0.0,1.0,1,1.0,1,1.0,1,69,6,78,1,Mostly Cloudy,Lincoln Financial Field,outdoors,grass,-109,0.5,0.9587155963302753,0.4587155963302752
