Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Over?,Under?,Prop Bets
D.Carr u216.5 passing yards,Rotowire Prizepicks,New Orleans Saints,d.carr,Kansas City Chiefs,0.0,0.5,0,0.3333333333333333,0,0.5,0,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,100,1.5,3.0,1.5,0.0,1.0,Pass_Yds
A.Kamara u4.5 Recs,cowhitchurch,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,0.5,0,0.6666666666666666,1,0.5,0,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,115,1.0,2.15,1.15,,,
A.Kamara u4.5 Recs,GDAWG5000,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,0.5,0,0.6666666666666666,1,0.5,0,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,125,0.5,1.125,0.625,,,
A.Kamara u4.5 Recs,nick_giffen,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,0.5,0,0.6666666666666666,1,0.5,0,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,120,1.0,2.2,1.2000000000000002,,,
A.Kamara u4.5 Recs,GreenDotDaily,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,0.5,0,0.6666666666666666,1,0.5,0,67,2,39,1,,GEHA Field at Arrowhead Stadium,outdoors,grass,120,1.0,2.2,1.2000000000000002,,,
A.Kamara u5.5 Recs,nick_giffen,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,0.75,1,0.6666666666666666,1,0.75,1,66,2,39,1,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,-155,0.5,0.8225806451612903,0.3225806451612902,,,
X.Worthy u3.5 Recs,PvB_Bets,Kansas City Chiefs,x.worthy,New Orleans Saints,1.0,1.0,1,1.0,1,1.0,1,66,2,39,1,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,-125,1.0,1.8,0.8,,,
P.Mahomes o9.5 Longest Rush,MJCLocks,Kansas City Chiefs,p.mahomes,New Orleans Saints,1.0,0.5,0,0.6666666666666666,1,0.5,0,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,-110,1.1,2.1,1.0,1.0,0.0,Rush_Lng
A.Kamara o104.5 Rush + Rec Yds,ccentral,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,1.0,1,1.0,1,1.0,1,66,2,39,1,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,-115,1.0,1.869565217391304,0.8695652173913042,1.0,0.0,Rush_Yds+Rec_Yds
K.Hunt o11.5 Rush Att,PropBetGuy,Kansas City Chiefs,k.hunt,New Orleans Saints,1.0,1.0,1,1.0,1,1.0,1,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,-115,1.15,2.1499999999999995,0.9999999999999996,,,
K.Hunt o11.5 Rush Att,CeeJPicks,Kansas City Chiefs,k.hunt,New Orleans Saints,1.0,1.0,1,1.0,1,1.0,1,66,2,39,1,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,-115,1.15,2.1499999999999995,0.9999999999999996,,,
K.Hunt o35.5 Rush Yds,kylemurray03,Kansas City Chiefs,k.hunt,New Orleans Saints,1.0,1.0,1,1.0,1,1.0,1,65,3,38,2,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,-110,1.1,2.1,1.0,1.0,0.0,Rush_Yds
K.Hunt o35.5 rush yards,Jared Hochman,Kansas City Chiefs,k.hunt,New Orleans Saints,1.0,1.0,1,1.0,1,1.0,1,65,3,38,2,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,100,0.75,1.5,0.75,1.0,0.0,Rush_Yds
D.Carr o2.5 rushing yards,Rotowire Prizepicks,New Orleans Saints,d.carr,Kansas City Chiefs,0.0,0.75,1,0.6666666666666666,1,0.75,1,66,2,40,1,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,100,1.5,3.0,1.5,1.0,0.0,Rush_Yds
X.Worthy o2.5 Rush Yds,charliedisturco,Kansas City Chiefs,x.worthy,New Orleans Saints,1.0,0.75,1,0.6666666666666666,1,0.75,1,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,-110,0.55,1.05,0.5,1.0,0.0,Rush_Yds
K.Hunt o41.5 Rush Yds,charliedisturco,Kansas City Chiefs,k.hunt,New Orleans Saints,1.0,1.0,1,1.0,1,1.0,1,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,-110,1.1,2.1,1.0,1.0,0.0,Rush_Yds
K.Hunt o45.5 rushing yards,Rotowire Sleeper,Kansas City Chiefs,k.hunt,New Orleans Saints,1.0,1.0,1,1.0,1,1.0,1,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,100,1.5,3.0,1.5,1.0,0.0,Rush_Yds
X.Worthy o2.5 Rush Yds,GreenDotDaily,Kansas City Chiefs,x.worthy,New Orleans Saints,1.0,0.75,1,0.6666666666666666,1,0.75,1,67,2,39,1,,GEHA Field at Arrowhead Stadium,outdoors,grass,-110,1.0,1.9090909090909087,0.9090909090909092,1.0,0.0,Rush_Yds
A.Kamara o0.5 rush_td+rec_td,LinesAtLunch,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,0.75,1,0.6666666666666666,1,0.75,1,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,-110,1.1,2.1,1.0,,,
A.Kamara o0.5 rush_td+rec_td,gamblersdream,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,0.75,1,0.6666666666666666,1,0.75,1,66,2,39,1,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,-105,1.05,2.05,0.9999999999999998,,,
A.Kamara o0.5 rush_td+rec_td,gneiffer07,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,0.75,1,0.6666666666666666,1,0.75,1,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,-105,1.05,2.05,0.9999999999999998,,,
N.Gray o16.5 receiving yards,Rotowire Sleeper,Kansas City Chiefs,n.gray,New Orleans Saints,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,66,2,40,1,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
C.Olave o58.5 receiving yards,Rotowire Prizepicks,New Orleans Saints,c.olave,Kansas City Chiefs,0.0,0.75,1,1.0,1,0.75,1,66,2,40,1,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
C.Olave o57.5 Rec Yds,FirefighterBets,New Orleans Saints,c.olave,Kansas City Chiefs,0.0,0.75,1,1.0,1,0.75,1,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,-112,1.0,1.8928571428571428,0.8928571428571428,1.0,0.0,Rec_Yds
K.Hunt o11.5 receiving yards,Rotowire Sleeper,Kansas City Chiefs,k.hunt,New Orleans Saints,1.0,1.0,1,1.0,1,1.0,1,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,100,1.5,3.0,1.5,1.0,0.0,Rec_Yds
R.Shaheed o47.5 Rec Yds,Markus_Markets,New Orleans Saints,r.shaheed,Kansas City Chiefs,0.0,0.75,1,0.6666666666666666,1,0.75,1,67,2,39,1,Partly Cloudy,GEHA Field at Arrowhead Stadium,outdoors,grass,-110,1.0,1.9090909090909087,0.9090909090909092,1.0,0.0,Rec_Yds
A.Kamara o39.5 Receiving Yards,GreenDotDaily,New Orleans Saints,a.kamara,Kansas City Chiefs,0.0,0.75,1,1.0,1,0.75,1,67,2,39,1,,GEHA Field at Arrowhead Stadium,outdoors,grass,134,1.0,2.34,1.34,1.0,0.0,Rec_Yds
C.Olave o57.5 Rec Yds,CeeJPicks,New Orleans Saints,c.olave,Kansas City Chiefs,0.0,0.75,1,1.0,1,0.75,1,66,2,39,1,Clear,GEHA Field at Arrowhead Stadium,outdoors,grass,-120,1.2,2.2,1.0000000000000002,1.0,0.0,Rec_Yds
