Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
G.Pickens u64.5 Rec Yds,TopShelfAction,Pittsburgh Steelers,g.pickens,Kansas City Chiefs,1.0,0.4166666666666667,0,0.3333333333333333,0,0.2,0,40,2,80,7,Mostly Cloudy,Acrisure,outdoors,grass,-110,0.5,0.9545454545454546,0.4545454545454546
M.Andrews o0.5 rush_td+rec_td,TheTDShow,Baltimore Ravens,m.andrews,Houston Texans,0.0,0.5333333333333333,1,1.0,1,0.8,1,70,5,79,8,Mostly Cloudy,NRG,indoors,turf,185,1.0,2.85,1.85
R.Bateman o0.5 rush_td+rec_td,TheBMatt,Baltimore Ravens,r.bateman,Houston Texans,0.0,0.5,0,1.0,1,0.8,1,70,5,79,8,Mostly Cloudy,NRG,indoors,turf,240,0.5,1.7,1.2
I.Pacheco u42.5 rushing yards,Rob Paul,Kansas City Chiefs,i.pacheco,Pittsburgh Steelers,0.0,0.3333333333333333,0,0.6666666666666666,1,0.4,0,40,2,80,7,Mostly Cloudy,Acrisure,outdoors,grass,100,0.75,1.5,0.75
R.Woods o14.5 receiving yards,Rotowire Prizepicks,Houston Texans,r.woods,Baltimore Ravens,1.0,0.3333333333333333,0,0.3333333333333333,0,0.2,0,70,5,79,8,Mostly Cloudy,NRG,indoors,turf,100,1.5,3.0,1.5
M.Andrews o0.5 rush_td+rec_td,Ed Scimia,Baltimore Ravens,m.andrews,Houston Texans,0.0,0.5333333333333333,1,1.0,1,0.8,1,70,5,79,8,Mostly Cloudy,NRG,indoors,turf,100,0.75,1.5,0.75
C.Austin o24.5 Rec Yds,ThePropfessor_,Pittsburgh Steelers,c.austin,Kansas City Chiefs,1.0,0.5333333333333333,1,0.6666666666666666,1,0.8,1,40,2,80,7,Mostly Cloudy,Acrisure,outdoors,grass,-115,1.15,2.1499999999999995,0.9999999999999996
N.Harris o41.5 rushing yards,Rob Paul,Pittsburgh Steelers,n.harris,Kansas City Chiefs,1.0,0.8,1,0.6666666666666666,1,0.6,1,40,2,80,7,Mostly Cloudy,Acrisure,outdoors,grass,100,0.75,1.5,0.75
N.Harris o41.5 rushing yards,Rotowire Prizepicks,Pittsburgh Steelers,n.harris,Kansas City Chiefs,1.0,0.8,1,0.6666666666666666,1,0.6,1,40,2,80,7,Mostly Cloudy,Acrisure,outdoors,grass,100,1.5,3.0,1.5
C.Austin o24.5 receiving yards,Rotowire Prizepicks,Pittsburgh Steelers,c.austin,Kansas City Chiefs,1.0,0.5333333333333333,1,0.6666666666666666,1,0.8,1,40,2,80,7,Mostly Cloudy,Acrisure,outdoors,grass,100,1.5,3.0,1.5
N.Harris o5.5 receiving yards,Rotowire Prizepicks,Pittsburgh Steelers,n.harris,Kansas City Chiefs,1.0,0.6666666666666666,1,0.3333333333333333,0,0.6,1,40,2,80,7,Mostly Cloudy,Acrisure,outdoors,grass,100,1.5,3.0,1.5
M.Andrews o36.5 receiving yards,Rotowire Sleeper,Baltimore Ravens,m.andrews,Houston Texans,0.0,0.5333333333333333,1,0.6666666666666666,1,0.6,1,71,5,76,8,Mostly Cloudy,NRG,indoors,turf,100,1.5,3.0,1.5
N.Gray o14.5 Rec Yds,allanlemdfs,Kansas City Chiefs,n.gray,Pittsburgh Steelers,0.0,0.7857142857142857,1,0.6666666666666666,1,0.8,1,39,2,81,7,Mostly Cloudy,Acrisure,outdoors,grass,-115,0.58,1.0843478260869563,0.5043478260869564
N.Gray o14.5 Rec Yds,GDAWG5000,Kansas City Chiefs,n.gray,Pittsburgh Steelers,0.0,0.7857142857142857,1,0.6666666666666666,1,0.8,1,39,2,81,7,Mostly Cloudy,Acrisure,outdoors,grass,-110,0.55,1.05,0.5
N.Gray o14.5 Rec Yds,The_Oddsmaker,Kansas City Chiefs,n.gray,Pittsburgh Steelers,0.0,0.7857142857142857,1,0.6666666666666666,1,0.8,1,39,2,81,7,Mostly Cloudy,Acrisure,outdoors,grass,-115,1.15,2.1499999999999995,0.9999999999999996
S.Perine o9.5 Rec Yds,therocketplays,Kansas City Chiefs,s.perine,Pittsburgh Steelers,0.0,0.8333333333333334,1,1.0,1,0.8,1,39,2,81,7,Mostly Cloudy,Acrisure,outdoors,grass,-115,1.15,2.1499999999999995,0.9999999999999996
J.Mixon u17.5 Rush Att,GDAWG5000,Houston Texans,j.mixon,Baltimore Ravens,1.0,0.4166666666666667,0,0.6666666666666666,1,0.6,1,71,5,76,13,Mostly Cloudy,NRG,indoors,turf,-102,0.51,1.01,0.5
J.Mixon u17.5 Rush Att,allanlemdfs,Houston Texans,j.mixon,Baltimore Ravens,1.0,0.4166666666666667,0,0.6666666666666666,1,0.6,1,71,5,76,13,Mostly Cloudy,NRG,indoors,turf,-102,0.51,1.01,0.5
J.Mixon u17.5 Rush Att,The_Oddsmaker,Houston Texans,j.mixon,Baltimore Ravens,1.0,0.4166666666666667,0,0.6666666666666666,1,0.6,1,71,5,76,13,Mostly Cloudy,NRG,indoors,turf,-102,1.02,2.02,1.0
