,Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit,Correct,Actual Value
14,G.Pickens o4.5 Recs,kylemurray03,Pittsburgh Steelers,g.pickens,New York Giants,1.0,0.5714285714285714,1,0.3333333333333333,0,0.6,1,55,3,55,1,Partly Cloudy,Acrisure,outdoors,grass,-110.0,1.1,2.1,1.0,N,4.0
15,W.Robinson o36.5 receiving yards,Rotowire Sleeper,New York Giants,w.robinson,Pittsburgh Steelers,0.0,0.5714285714285714,1,0.3333333333333333,0,0.6,1,55,3,55,1,Partly Cloudy,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,N,30.0
16,W.Robinson o36.5 receiving yards,Rotowire Prizepicks,New York Giants,w.robinson,Pittsburgh Steelers,0.0,0.5714285714285714,1,0.3333333333333333,0,0.6,1,55,3,55,1,Partly Cloudy,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,N,30.0
17,D.Singletary o41.5 rushing + receiving yards,Rotowire Prizepicks,New York Giants,d.singletary,Pittsburgh Steelers,0.0,0.6,1,0.3333333333333333,0,0.6,1,55,3,55,1,Partly Cloudy,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,N,23.0
18,R.Wilson o218.5 passing + rushing yards,Rotowire Sleeper,Pittsburgh Steelers,r.wilson,New York Giants,1.0,1.0,1,1.0,1,1.0,1,55,3,55,1,Partly Cloudy,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,Y,285.0
19,T.Tracy o23.5 rushing yards,Rotowire Sleeper,New York Giants,t.tracy,Pittsburgh Steelers,0.0,0.2857142857142857,0,0.6666666666666666,1,0.4,0,56,5,61,1,Rain,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,Y,145.0
20,T.Tracy o35.5 rushing + receiving yards,Rotowire Prizepicks,New York Giants,t.tracy,Pittsburgh Steelers,0.0,0.4285714285714285,0,0.6666666666666666,1,0.6,1,56,5,61,1,Rain,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,Y,150.0
21,T.Tracy o39.5 rushing + receiving yards,Rotowire Prizepicks,New York Giants,t.tracy,Pittsburgh Steelers,0.0,0.4285714285714285,0,0.6666666666666666,1,0.6,1,56,5,61,1,Rain,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,Y,150.0
22,D.Slayton o2.5 Recs,moneybadger24_,New York Giants,d.slayton,Pittsburgh Steelers,0.0,0.7142857142857143,1,0.6666666666666666,1,0.6,1,56,5,61,1,Rain,Acrisure,outdoors,grass,115.0,1.0,2.15,1.15,Y,4.0
23,M.Nabers o21.5 Longest Reception,GDAWG5000,New York Giants,m.nabers,Pittsburgh Steelers,0.0,0.8,1,0.6666666666666666,1,0.8,1,56,5,61,1,Rain,Acrisure,outdoors,grass,-110.0,0.55,1.05,0.5,N,16.0
24,J.Warren o47.5 Rush + Rec Yds,charliedisturco,Pittsburgh Steelers,j.warren,New York Giants,1.0,0.4,0,0.3333333333333333,0,0.4,0,56,5,61,1,Rain,Acrisure,outdoors,grass,-114.0,0.57,1.0699999999999998,0.4999999999999999,Y,59.0
25,D.Singletary u1.5 Recs,charliedisturco,New York Giants,d.singletary,Pittsburgh Steelers,0.0,0.6,1,0.6666666666666666,1,0.6,1,56,5,61,1,Rain,Acrisure,outdoors,grass,-115.0,0.58,1.0843478260869563,0.5043478260869564,N,2.0
26,M.Nabers o21.5 Longest Reception,nick_giffen,New York Giants,m.nabers,Pittsburgh Steelers,0.0,0.8,1,0.6666666666666666,1,0.8,1,56,5,61,1,Rain,Acrisure,outdoors,grass,-110.0,1.1,2.1,1.0,N,16.0
27,W.Robinson o4.5 Recs,TopShelfAction,New York Giants,w.robinson,Pittsburgh Steelers,0.0,0.8571428571428571,1,1.0,1,1.0,1,56,5,61,1,Rain,Acrisure,outdoors,grass,-154.0,0.7,1.1545454545454543,0.4545454545454546,Y,5.0
28,J.Warren o47.5 Rush + Rec Yds,The_Oddsmaker,Pittsburgh Steelers,j.warren,New York Giants,1.0,0.4,0,0.3333333333333333,0,0.4,0,56,5,61,1,Rain,Acrisure,outdoors,grass,-114.0,1.14,2.14,0.9999999999999998,Y,59.0
29,D.Singletary u1.5 Recs,GDAWG5000,New York Giants,d.singletary,Pittsburgh Steelers,0.0,0.6,1,0.6666666666666666,1,0.6,1,56,5,61,1,Rain,Acrisure,outdoors,grass,-115.0,0.58,1.0843478260869563,0.5043478260869564,N,2.0
30,D.Singletary u1.5 Recs,nick_giffen,New York Giants,d.singletary,Pittsburgh Steelers,0.0,0.6,1,0.6666666666666666,1,0.6,1,56,5,61,1,Rain,Acrisure,outdoors,grass,-115.0,1.15,2.1499999999999995,0.9999999999999996,N,2.0
31,T.Tracy o42.5 rushing + receiving yards,Rotowire Sleeper,New York Giants,t.tracy,Pittsburgh Steelers,0.0,0.2857142857142857,0,0.6666666666666666,1,0.4,0,56,5,61,1,Rain,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,Y,150.0
32,J.Warren o12.5 receiving yards,Rotowire Sleeper,Pittsburgh Steelers,j.warren,New York Giants,1.0,0.6,1,0.3333333333333333,0,0.6,1,56,5,61,1,Rain,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,Y,13.0
33,R.Wilson o14.5 rushing yards,Rotowire Prizepicks,Pittsburgh Steelers,r.wilson,New York Giants,1.0,0.0,0,0.0,0,0.0,0,56,5,61,1,Rain,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,N,7.0
34,M.Nabers o21.5 Longest Reception,cowhitchurch,New York Giants,m.nabers,Pittsburgh Steelers,0.0,0.8,1,0.6666666666666666,1,0.8,1,56,5,61,1,Rain,Acrisure,outdoors,grass,-120.0,0.6,1.1,0.5000000000000001,N,16.0
35,J.Warren o45.5 Rush + Rec Yds,cowhitchurch,Pittsburgh Steelers,j.warren,New York Giants,1.0,0.4,0,0.3333333333333333,0,0.4,0,56,5,61,1,Rain,Acrisure,outdoors,grass,-115.0,0.58,1.0843478260869563,0.5043478260869564,Y,59.0
36,D.Singletary u1.5 Recs,cowhitchurch,New York Giants,d.singletary,Pittsburgh Steelers,0.0,0.6,1,0.6666666666666666,1,0.6,1,56,5,61,1,Rain,Acrisure,outdoors,grass,-109.0,0.55,1.0545871559633029,0.5045871559633028,N,2.0
37,D.Singletary u1.5 Recs,GreenDotDaily,New York Giants,d.singletary,Pittsburgh Steelers,0.0,0.6,1,0.6666666666666666,1,0.6,1,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,-125.0,1.0,1.8,0.8,N,2.0
38,J.Warren o47.5 Rush + Rec Yds,GreenDotDaily,Pittsburgh Steelers,j.warren,New York Giants,1.0,0.4,0,0.3333333333333333,0,0.4,0,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,-115.0,1.0,1.869565217391304,0.8695652173913042,Y,59.0
39,N.Harris o62.5 Rush Yds,GreenDotDaily,Pittsburgh Steelers,n.harris,New York Giants,1.0,0.7142857142857143,1,0.6666666666666666,1,0.6,1,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,-114.0,1.0,1.8771929824561404,0.8771929824561404,Y,114.0
40,T.Tracy o22.5 Rush Yds,GreenDotDaily,New York Giants,t.tracy,Pittsburgh Steelers,0.0,0.5714285714285714,1,1.0,1,0.8,1,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092,Y,145.0
41,M.Nabers o21.5 Longest Reception,GreenDotDaily,New York Giants,m.nabers,Pittsburgh Steelers,0.0,0.8,1,0.6666666666666666,1,0.8,1,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,-125.0,1.0,1.8,0.8,N,16.0
42,J.Warren o49.5 Rush + Rec Yds,Markus_Markets,Pittsburgh Steelers,j.warren,New York Giants,1.0,0.4,0,0.3333333333333333,0,0.4,0,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,-115.0,1.0,1.869565217391304,0.8695652173913042,Y,59.0
43,G.Pickens o0.5 rush_td+rec_td,GreenDotDaily,Pittsburgh Steelers,g.pickens,New York Giants,1.0,0.1428571428571428,0,0.3333333333333333,0,0.2,0,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,200.0,0.5,1.5,1.0,N,0.0
44,W.Robinson o0.5 rush_td+rec_td,GreenDotDaily,New York Giants,w.robinson,Pittsburgh Steelers,0.0,0.2857142857142857,0,0.3333333333333333,0,0.2,0,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,600.0,0.5,3.5,3.0,N,0.0
45,M.Nabers o66.5 Rec Yds,GreenDotDaily,New York Giants,m.nabers,Pittsburgh Steelers,0.0,0.6,1,0.6666666666666666,1,0.6,1,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092,Y,71.0
46,W.Robinson o37.5 Rec Yds,KyleJustBets,New York Giants,w.robinson,Pittsburgh Steelers,0.0,0.5714285714285714,1,0.3333333333333333,0,0.6,1,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092,N,30.0
47,D.Singletary o7.5 receiving yards,Rotowire Prizepicks,New York Giants,d.singletary,Pittsburgh Steelers,0.0,0.6,1,0.6666666666666666,1,0.6,1,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,Y,12.0
48,G.Pickens o0.5 rush_td+rec_td,MJCLocks,Pittsburgh Steelers,g.pickens,New York Giants,1.0,0.1428571428571428,0,0.3333333333333333,0,0.2,0,55,1,55,1,Partly Cloudy,Acrisure,outdoors,grass,200.0,0.5,1.5,1.0,N,0.0
49,R.Wilson o15.5 rushing yards,Rotowire Prizepicks,Pittsburgh Steelers,r.wilson,New York Giants,1.0,0.0,0,0.0,0,0.0,0,55,1,51,0,Partly Cloudy,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,N,7.0
50,N.Harris o15.5 Rush Att,PlayerPropSavant,Pittsburgh Steelers,n.harris,New York Giants,1.0,0.5714285714285714,1,0.3333333333333333,0,0.4,0,55,1,51,0,Partly Cloudy,Acrisure,outdoors,grass,-124.0,1.24,2.24,0.9999999999999998,Y,19.0
51,G.Pickens o23.5 Longest Reception,therocketplays,Pittsburgh Steelers,g.pickens,New York Giants,1.0,0.7142857142857143,1,0.6666666666666666,1,0.8,1,55,1,51,0,Partly Cloudy,Acrisure,outdoors,grass,-115.0,1.15,2.1499999999999995,0.9999999999999996,Y,43.0
52,J.Warren o48.5 rushing + receiving yards,Rotowire Prizepicks,Pittsburgh Steelers,j.warren,New York Giants,1.0,0.4,0,0.3333333333333333,0,0.4,0,65,0,51,0,Clear,Acrisure,outdoors,grass,100.0,1.5,3.0,1.5,Y,59.0
53,P.Freiermuth o0.5 rush_td+rec_td,theprophunter0_,Pittsburgh Steelers,p.freiermuth,New York Giants,1.0,0.2857142857142857,0,0.3333333333333333,0,0.4,0,65,0,51,0,Clear,Acrisure,outdoors,grass,325.0,0.5,2.125,1.625,N,0.0
54,M.Nabers o0.5 rush_td+rec_td,theprophunter0_,New York Giants,m.nabers,Pittsburgh Steelers,0.0,0.4,0,0.3333333333333333,0,0.4,0,65,0,51,0,Clear,Acrisure,outdoors,grass,180.0,0.5,1.4,0.8999999999999999,N,0.0
55,M.Nabers o0.5 rush_td+rec_td,JBBets1,New York Giants,m.nabers,Pittsburgh Steelers,0.0,0.4,0,0.3333333333333333,0,0.4,0,65,3,51,0,Clear,Acrisure,outdoors,grass,220.0,1.0,3.2,2.2,N,0.0
