Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
D.Samuel u48.5 receiving yards,Rotowire Prizepicks,San Francisco 49ers,d.samuel,Los Angeles Rams,1.0,0.4545454545454545,0,1.0,1,0.8,1,54,5,77,10,Partly Cloudy,Levi's,outdoors,grass,100,1.5,3.0,1.5
M.Stafford o0.5 rushing yards,Rotowire Prizepicks,Los Angeles Rams,m.stafford,San Francisco 49ers,0.0,0.2,0,0.6666666666666666,1,0.4,0,54,5,77,10,Partly Cloudy,Levi's,outdoors,grass,100,1.5,3.0,1.5
M.Stafford u1.5 rushing yards,Rotowire Prizepicks,Los Angeles Rams,m.stafford,San Francisco 49ers,0.0,0.8,1,0.3333333333333333,0,0.6,1,54,5,77,10,Partly Cloudy,Levi's,outdoors,grass,100,1.5,3.0,1.5
G.Kittle o56.5 Rec Yds,sandyplashkes,San Francisco 49ers,g.kittle,Los Angeles Rams,1.0,0.7272727272727273,1,0.6666666666666666,1,0.8,1,54,5,77,10,Partly Cloudy,Levi's,outdoors,grass,-114,1.14,2.14,0.9999999999999998
G.Kittle o56.5 receiving yards,Rotowire Prizepicks,San Francisco 49ers,g.kittle,Los Angeles Rams,1.0,0.7272727272727273,1,0.6666666666666666,1,0.8,1,54,5,77,10,Partly Cloudy,Levi's,outdoors,grass,100,1.5,3.0,1.5
R.Pearsall o1.5 Recs,Theotherbabs,San Francisco 49ers,r.pearsall,Los Angeles Rams,1.0,0.5,0,0.0,0,0.4,0,53,9,83,8,Partly Cloudy,Levi's,outdoors,grass,100,1.0,2.0,1.0
D.Samuel o49.5 Rec Yds,boomerslocks,San Francisco 49ers,d.samuel,Los Angeles Rams,1.0,0.5454545454545454,1,0.0,0,0.2,0,54,9,88,29,Rain,Levi's,outdoors,grass,-115,1.0,1.869565217391304,0.8695652173913042
J.Jennings o0.5 rush_td+rec_td,GDAWG5000,San Francisco 49ers,j.jennings,Los Angeles Rams,1.0,0.2727272727272727,0,0.3333333333333333,0,0.4,0,54,14,81,29,Partly Cloudy,Levi's,outdoors,grass,187,1.0,2.87,1.87
R.Pearsall o0.5 rush_td+rec_td,GDAWG5000,San Francisco 49ers,r.pearsall,Los Angeles Rams,1.0,0.1666666666666666,0,0.0,0,0.2,0,54,9,88,29,Rain,Levi's,outdoors,grass,500,0.5,3.0,2.5
D.Samuel o0.5 rush_td+rec_td,boomerslocks,San Francisco 49ers,d.samuel,Los Angeles Rams,1.0,0.1818181818181818,0,0.0,0,0.0,0,54,9,88,29,Rain,Levi's,outdoors,grass,145,1.0,2.45,1.4500000000000002
I.Guerendo o0.5 rush_td+rec_td,Invisibleinsider,San Francisco 49ers,i.guerendo,Los Angeles Rams,1.0,1.0,1,1.0,1,1.0,1,54,9,88,29,Rain,Levi's,outdoors,grass,-125,0.5,0.9,0.4
D.Samuel o0.5 rush_td+rec_td,sandyplashkes,San Francisco 49ers,d.samuel,Los Angeles Rams,1.0,0.1818181818181818,0,0.0,0,0.0,0,54,9,88,29,Rain,Levi's,outdoors,grass,142,1.0,2.42,1.42
K.Juszczyk o6.5 Rec Yds,Theotherbabs,San Francisco 49ers,k.juszczyk,Los Angeles Rams,1.0,0.5454545454545454,1,0.3333333333333333,0,0.4,0,54,9,88,29,Rain,Levi's,outdoors,grass,-110,1.0,1.9090909090909087,0.9090909090909092
R.Pearsall o16.5 Rec Yds,GDAWG5000,San Francisco 49ers,r.pearsall,Los Angeles Rams,1.0,0.5,0,0.0,0,0.4,0,54,9,88,29,Rain,Levi's,outdoors,grass,-110,0.55,1.05,0.5
R.Pearsall o15.5 Rec Yds,The_Oddsmaker,San Francisco 49ers,r.pearsall,Los Angeles Rams,1.0,0.5,0,0.0,0,0.4,0,54,9,88,29,Rain,Levi's,outdoors,grass,-115,1.15,2.1499999999999995,0.9999999999999996
