Play,Expert,Team,Name,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 3 Percentages,Last 3 Correct,Last 5 Percentages,Last 5 Correct,Temperature,Wind,Humidity,Precipitation,Forecast,Stadium,Roof,Surface,Odds,Units,Payout,Profit
J.Williams o11.5 rushing yards,Rotowire Prizepicks_duplicate,Denver Broncos,j.williams,Buffalo Bills,0.0,0.7647058823529411,1,0.6666666666666666,1,0.6,1,25,6,89,13,Mostly Cloudy,Highmark,outdoors,turf,100.0,1.5,3.0,1.5
D.Wicks u3.5 Recs,JCBetsNFL,Green Bay Packers,d.wicks,Philadelphia Eagles,0.0,0.75,1,0.6666666666666666,1,0.4,0,38,3,59,0,Clear,Lincoln Financial Field,outdoors,grass,100.0,1.0,2.0,1.0
S.Barkley o1.5 Recs,TopShelfAction,Philadelphia Eagles,s.barkley,Green Bay Packers,1.0,0.75,1,0.6666666666666666,1,0.6,1,35,3,59,0,Clear,Lincoln Financial Field,outdoors,grass,-148.0,1.0,1.6756756756756757,0.6756756756756757
A.Ekeler o43.5 Rush + Rec Yds,GDAWG5000,Washington Commanders,a.ekeler,Tampa Bay Buccaneers,0.0,0.75,1,0.3333333333333333,0,0.6,1,55,2,57,3,Rain,Raymond James,outdoors,grass,-110.0,0.55,1.05,0.5
A.Ekeler o43.5 Rush + Rec Yds,The_Oddsmaker,Washington Commanders,a.ekeler,Tampa Bay Buccaneers,0.0,0.75,1,0.3333333333333333,0,0.6,1,55,2,57,3,Rain,Raymond James,outdoors,grass,-110.0,1.1,2.1,1.0
D.Wicks u42.5 Rec Yds,JCBetsNFL,Green Bay Packers,d.wicks,Philadelphia Eagles,0.0,0.75,1,0.6666666666666666,1,0.6,1,38,3,59,0,Clear,Lincoln Financial Field,outdoors,grass,-115.0,1.15,2.1499999999999995,0.9999999999999996
A.Ekeler o43.5 Rush + Rec Yds,convince_me,Washington Commanders,a.ekeler,Tampa Bay Buccaneers,0.0,0.75,1,0.3333333333333333,0,0.6,1,55,2,57,3,Rain,Raymond James,outdoors,grass,-110.0,1.0,1.9090909090909087,0.9090909090909092
J.Hurts u0.5 interceptions,Ryan Gilbert,Philadelphia Eagles,j.hurts,Green Bay Packers,1.0,0.7142857142857143,1,1.0,1,1.0,1,38,3,59,0,Clear,Lincoln Financial Field,outdoors,grass,100.0,0.75,1.5,0.75
S.Barkley o20.5 Longest Rush,JCBetsNFL,Philadelphia Eagles,s.barkley,Green Bay Packers,1.0,0.6875,1,1.0,1,0.8,1,35,3,59,0,Clear,Lincoln Financial Field,outdoors,grass,-110.0,1.1,2.1,1.0
S.Barkley o101.5 rushing yards,Rotowire Prizepicks,Philadelphia Eagles,s.barkley,Green Bay Packers,1.0,0.6875,1,0.6666666666666666,1,0.8,1,38,3,59,0,Partly Cloudy,Lincoln Financial Field,outdoors,grass,100.0,1.5,3.0,1.5
